RosterCode,Date,StartDate,EndDate,Tickets,TicketsPrev,Persons
10,2021-11-22 00:00:00.000,2021-11-22 21:00:00.000,2021-11-22 22:00:00.000,26,45,4
10,2021-11-23 00:00:00.000,2021-11-23 09:00:00.000,2021-11-23 10:00:00.000,83,62,2
10,2021-11-23 00:00:00.000,2021-11-23 10:00:00.000,2021-11-23 11:00:00.000,99,66,3
10,2021-11-23 00:00:00.000,2021-11-23 11:00:00.000,2021-11-23 12:00:00.000,169,102,3
10,2021-11-23 00:00:00.000,2021-11-23 12:00:00.000,2021-11-23 13:00:00.000,172,115,4
10,2021-11-23 00:00:00.000,2021-11-23 13:00:00.000,2021-11-23 14:00:00.000,137,129,4
10,2021-11-23 00:00:00.000,2021-11-23 14:00:00.000,2021-11-23 15:00:00.000,150,109,4
10,2021-11-23 00:00:00.000,2021-11-23 15:00:00.000,2021-11-23 16:00:00.000,91,58,2
10,2021-11-23 00:00:00.000,2021-11-23 16:00:00.000,2021-11-23 17:00:00.000,50,42,2
10,2021-11-23 00:00:00.000,2021-11-23 17:00:00.000,2021-11-23 18:00:00.000,75,48,2
10,2021-11-23 00:00:00.000,2021-11-23 18:00:00.000,2021-11-23 19:00:00.000,75,72,3
10,2021-11-23 00:00:00.000,2021-11-23 19:00:00.000,2021-11-23 20:00:00.000,98,82,4
10,2021-11-23 00:00:00.000,2021-11-23 20:00:00.000,2021-11-23 21:00:00.000,89,95,4
10,2021-11-23 00:00:00.000,2021-11-23 21:00:00.000,2021-11-23 22:00:00.000,28,28,3
10,2021-11-24 00:00:00.000,2021-11-24 09:00:00.000,2021-11-24 10:00:00.000,81,52,2
10,2021-11-24 00:00:00.000,2021-11-24 10:00:00.000,2021-11-24 11:00:00.000,88,64,2
10,2021-11-24 00:00:00.000,2021-11-24 11:00:00.000,2021-11-24 12:00:00.000,143,98,4
10,2021-11-24 00:00:00.000,2021-11-24 12:00:00.000,2021-11-24 13:00:00.000,151,112,4
10,2021-11-24 00:00:00.000,2021-11-24 13:00:00.000,2021-11-24 14:00:00.000,134,118,4
10,2021-11-24 00:00:00.000,2021-11-24 14:00:00.000,2021-11-24 15:00:00.000,121,98,3
10,2021-11-24 00:00:00.000,2021-11-24 15:00:00.000,2021-11-24 16:00:00.000,83,46,2
10,2021-11-24 00:00:00.000,2021-11-24 16:00:00.000,2021-11-24 17:00:00.000,51,42,2
10,2021-11-24 00:00:00.000,2021-11-24 17:00:00.000,2021-11-24 18:00:00.000,56,52,2
10,2021-11-24 00:00:00.000,2021-11-24 18:00:00.000,2021-11-24 19:00:00.000,79,71,3
10,2021-11-24 00:00:00.000,2021-11-24 19:00:00.000,2021-11-24 20:00:00.000,102,85,3
10,2021-11-24 00:00:00.000,2021-11-24 20:00:00.000,2021-11-24 21:00:00.000,72,91,4
10,2021-11-24 00:00:00.000,2021-11-24 21:00:00.000,2021-11-24 22:00:00.000,30,35,3
10,2021-11-25 00:00:00.000,2021-11-25 09:00:00.000,2021-11-25 10:00:00.000,69,51,2
10,2021-11-25 00:00:00.000,2021-11-25 10:00:00.000,2021-11-25 11:00:00.000,79,62,2
10,2021-11-25 00:00:00.000,2021-11-25 11:00:00.000,2021-11-25 12:00:00.000,129,92,3
10,2021-11-25 00:00:00.000,2021-11-25 12:00:00.000,2021-11-25 13:00:00.000,153,94,3
10,2021-11-25 00:00:00.000,2021-11-25 13:00:00.000,2021-11-25 14:00:00.000,154,118,4
10,2021-11-25 00:00:00.000,2021-11-25 14:00:00.000,2021-11-25 15:00:00.000,140,93,3
10,2021-11-25 00:00:00.000,2021-11-25 15:00:00.000,2021-11-25 16:00:00.000,68,52,2
10,2021-11-25 00:00:00.000,2021-11-25 16:00:00.000,2021-11-25 17:00:00.000,43,45,2
10,2021-11-25 00:00:00.000,2021-11-25 17:00:00.000,2021-11-25 18:00:00.000,68,48,2
10,2021-11-25 00:00:00.000,2021-11-25 18:00:00.000,2021-11-25 19:00:00.000,86,70,3
10,2021-11-25 00:00:00.000,2021-11-25 19:00:00.000,2021-11-25 20:00:00.000,97,89,4
10,2021-11-25 00:00:00.000,2021-11-25 20:00:00.000,2021-11-25 21:00:00.000,96,86,3
10,2021-11-25 00:00:00.000,2021-11-25 21:00:00.000,2021-11-25 22:00:00.000,30,32,2
10,2021-11-26 00:00:00.000,2021-11-26 09:00:00.000,2021-11-26 10:00:00.000,94,79,4
10,2021-11-26 00:00:00.000,2021-11-26 10:00:00.000,2021-11-26 11:00:00.000,94,81,4
10,2021-11-26 00:00:00.000,2021-11-26 11:00:00.000,2021-11-26 12:00:00.000,159,119,4
10,2021-11-26 00:00:00.000,2021-11-26 12:00:00.000,2021-11-26 13:00:00.000,158,135,4
10,2021-11-26 00:00:00.000,2021-11-26 13:00:00.000,2021-11-26 14:00:00.000,150,148,4
10,2021-11-26 00:00:00.000,2021-11-26 14:00:00.000,2021-11-26 15:00:00.000,135,121,4
10,2021-11-26 00:00:00.000,2021-11-26 15:00:00.000,2021-11-26 16:00:00.000,64,73,3
10,2021-11-26 00:00:00.000,2021-11-26 16:00:00.000,2021-11-26 17:00:00.000,59,58,3
10,2021-11-26 00:00:00.000,2021-11-26 17:00:00.000,2021-11-26 18:00:00.000,51,65,3
10,2021-11-26 00:00:00.000,2021-11-26 18:00:00.000,2021-11-26 19:00:00.000,94,92,4
10,2021-11-26 00:00:00.000,2021-11-26 19:00:00.000,2021-11-26 20:00:00.000,91,116,4
10,2021-11-26 00:00:00.000,2021-11-26 20:00:00.000,2021-11-26 21:00:00.000,93,120,4
10,2021-11-26 00:00:00.000,2021-11-26 21:00:00.000,2021-11-26 22:00:00.000,34,41,3
10,2021-11-27 00:00:00.000,2021-11-27 09:00:00.000,2021-11-27 10:00:00.000,61,41,2
10,2021-11-27 00:00:00.000,2021-11-27 10:00:00.000,2021-11-27 11:00:00.000,86,68,3
10,2021-11-27 00:00:00.000,2021-11-27 11:00:00.000,2021-11-27 12:00:00.000,126,97,4
10,2021-11-27 00:00:00.000,2021-11-27 12:00:00.000,2021-11-27 13:00:00.000,157,127,4
10,2021-11-27 00:00:00.000,2021-11-27 13:00:00.000,2021-11-27 14:00:00.000,143,138,4
10,2021-11-27 00:00:00.000,2021-11-27 14:00:00.000,2021-11-27 15:00:00.000,158,122,4
10,2021-11-27 00:00:00.000,2021-11-27 15:00:00.000,2021-11-27 16:00:00.000,58,72,4
10,2021-11-27 00:00:00.000,2021-11-27 16:00:00.000,2021-11-27 17:00:00.000,56,42,2
10,2021-11-27 00:00:00.000,2021-11-27 17:00:00.000,2021-11-27 18:00:00.000,56,50,2
10,2021-11-27 00:00:00.000,2021-11-27 18:00:00.000,2021-11-27 19:00:00.000,68,76,3
10,2021-11-27 00:00:00.000,2021-11-27 19:00:00.000,2021-11-27 20:00:00.000,64,89,3
10,2021-11-27 00:00:00.000,2021-11-27 20:00:00.000,2021-11-27 21:00:00.000,77,103,4
10,2021-11-27 00:00:00.000,2021-11-27 21:00:00.000,2021-11-27 22:00:00.000,23,43,3
10,2021-11-28 00:00:00.000,2021-11-28 09:00:00.000,2021-11-28 10:00:00.000,28,26,0
10,2021-11-28 00:00:00.000,2021-11-28 10:00:00.000,2021-11-28 11:00:00.000,41,50,0
10,2021-11-28 00:00:00.000,2021-11-28 11:00:00.000,2021-11-28 12:00:00.000,57,69,0
10,2021-11-28 00:00:00.000,2021-11-28 12:00:00.000,2021-11-28 13:00:00.000,81,100,0
10,2021-11-28 00:00:00.000,2021-11-28 13:00:00.000,2021-11-28 14:00:00.000,80,109,0
10,2021-11-28 00:00:00.000,2021-11-28 14:00:00.000,2021-11-28 15:00:00.000,31,47,0
10,2021-11-29 00:00:00.000,2021-11-29 09:00:00.000,2021-11-29 10:00:00.000,76,57,2
10,2021-11-29 00:00:00.000,2021-11-29 10:00:00.000,2021-11-29 11:00:00.000,72,67,2
10,2021-11-29 00:00:00.000,2021-11-29 11:00:00.000,2021-11-29 12:00:00.000,152,101,3
10,2021-11-29 00:00:00.000,2021-11-29 12:00:00.000,2021-11-29 13:00:00.000,158,101,4
10,2021-11-29 00:00:00.000,2021-11-29 13:00:00.000,2021-11-29 14:00:00.000,174,134,4
10,2021-11-29 00:00:00.000,2021-11-29 14:00:00.000,2021-11-29 15:00:00.000,142,115,3
10,2021-11-29 00:00:00.000,2021-11-29 15:00:00.000,2021-11-29 16:00:00.000,76,50,2
10,2021-11-29 00:00:00.000,2021-11-29 16:00:00.000,2021-11-29 17:00:00.000,47,43,2
10,2021-11-29 00:00:00.000,2021-11-29 17:00:00.000,2021-11-29 18:00:00.000,77,55,2
10,2021-11-29 00:00:00.000,2021-11-29 18:00:00.000,2021-11-29 19:00:00.000,93,72,2
10,2021-11-29 00:00:00.000,2021-11-29 19:00:00.000,2021-11-29 20:00:00.000,123,89,3
10,2021-11-29 00:00:00.000,2021-11-29 20:00:00.000,2021-11-29 21:00:00.000,123,87,3
10,2021-11-29 00:00:00.000,2021-11-29 21:00:00.000,2021-11-29 22:00:00.000,34,45,4
10,2021-11-30 00:00:00.000,2021-11-30 09:00:00.000,2021-11-30 10:00:00.000,86,62,2
10,2021-11-30 00:00:00.000,2021-11-30 10:00:00.000,2021-11-30 11:00:00.000,87,66,3
10,2021-11-30 00:00:00.000,2021-11-30 11:00:00.000,2021-11-30 12:00:00.000,163,102,3
10,2021-11-30 00:00:00.000,2021-11-30 12:00:00.000,2021-11-30 13:00:00.000,152,115,4
10,2021-11-30 00:00:00.000,2021-11-30 13:00:00.000,2021-11-30 14:00:00.000,188,129,4
10,2021-11-30 00:00:00.000,2021-11-30 14:00:00.000,2021-11-30 15:00:00.000,158,109,4
10,2021-11-30 00:00:00.000,2021-11-30 15:00:00.000,2021-11-30 16:00:00.000,86,58,2
10,2021-11-30 00:00:00.000,2021-11-30 16:00:00.000,2021-11-30 17:00:00.000,38,42,2
10,2021-11-30 00:00:00.000,2021-11-30 17:00:00.000,2021-11-30 18:00:00.000,75,48,2
10,2021-11-30 00:00:00.000,2021-11-30 18:00:00.000,2021-11-30 19:00:00.000,96,72,3
10,2021-11-30 00:00:00.000,2021-11-30 19:00:00.000,2021-11-30 20:00:00.000,91,82,4
10,2021-11-30 00:00:00.000,2021-11-30 20:00:00.000,2021-11-30 21:00:00.000,93,95,4
10,2021-11-30 00:00:00.000,2021-11-30 21:00:00.000,2021-11-30 22:00:00.000,42,28,3
10,2021-12-01 00:00:00.000,2021-12-01 09:00:00.000,2021-12-01 10:00:00.000,78,61,2
10,2021-12-01 00:00:00.000,2021-12-01 10:00:00.000,2021-12-01 11:00:00.000,86,72,3
10,2021-12-01 00:00:00.000,2021-12-01 11:00:00.000,2021-12-01 12:00:00.000,123,110,4
10,2021-12-01 00:00:00.000,2021-12-01 12:00:00.000,2021-12-01 13:00:00.000,149,113,4
10,2021-12-01 00:00:00.000,2021-12-01 13:00:00.000,2021-12-01 14:00:00.000,147,132,4
10,2021-12-01 00:00:00.000,2021-12-01 14:00:00.000,2021-12-01 15:00:00.000,114,117,4
10,2021-12-01 00:00:00.000,2021-12-01 15:00:00.000,2021-12-01 16:00:00.000,75,64,2
10,2021-12-01 00:00:00.000,2021-12-01 16:00:00.000,2021-12-01 17:00:00.000,34,49,2
10,2021-12-01 00:00:00.000,2021-12-01 17:00:00.000,2021-12-01 18:00:00.000,60,54,2
10,2021-12-01 00:00:00.000,2021-12-01 18:00:00.000,2021-12-01 19:00:00.000,68,81,3
10,2021-12-01 00:00:00.000,2021-12-01 19:00:00.000,2021-12-01 20:00:00.000,90,114,4
10,2021-12-01 00:00:00.000,2021-12-01 20:00:00.000,2021-12-01 21:00:00.000,76,112,4
10,2021-12-01 00:00:00.000,2021-12-01 21:00:00.000,2021-12-01 22:00:00.000,20,46,4
10,2021-12-02 00:00:00.000,2021-12-02 09:00:00.000,2021-12-02 10:00:00.000,83,51,2
10,2021-12-02 00:00:00.000,2021-12-02 10:00:00.000,2021-12-02 11:00:00.000,84,75,3
10,2021-12-02 00:00:00.000,2021-12-02 11:00:00.000,2021-12-02 12:00:00.000,134,101,4
10,2021-12-02 00:00:00.000,2021-12-02 12:00:00.000,2021-12-02 13:00:00.000,157,112,4
10,2021-12-02 00:00:00.000,2021-12-02 13:00:00.000,2021-12-02 14:00:00.000,192,137,4
10,2021-12-02 00:00:00.000,2021-12-02 14:00:00.000,2021-12-02 15:00:00.000,129,113,4
10,2021-12-02 00:00:00.000,2021-12-02 15:00:00.000,2021-12-02 16:00:00.000,67,61,2
10,2021-12-02 00:00:00.000,2021-12-02 16:00:00.000,2021-12-02 17:00:00.000,63,52,2
10,2021-12-02 00:00:00.000,2021-12-02 17:00:00.000,2021-12-02 18:00:00.000,76,61,2
10,2021-12-02 00:00:00.000,2021-12-02 18:00:00.000,2021-12-02 19:00:00.000,88,77,3
10,2021-12-02 00:00:00.000,2021-12-02 19:00:00.000,2021-12-02 20:00:00.000,89,103,4
10,2021-12-02 00:00:00.000,2021-12-02 20:00:00.000,2021-12-02 21:00:00.000,89,105,4
10,2021-12-02 00:00:00.000,2021-12-02 21:00:00.000,2021-12-02 22:00:00.000,32,50,4
10,2021-12-03 00:00:00.000,2021-12-03 09:00:00.000,2021-12-03 10:00:00.000,79,41,2
10,2021-12-03 00:00:00.000,2021-12-03 10:00:00.000,2021-12-03 11:00:00.000,94,59,2
10,2021-12-03 00:00:00.000,2021-12-03 11:00:00.000,2021-12-03 12:00:00.000,153,83,2
10,2021-12-03 00:00:00.000,2021-12-03 12:00:00.000,2021-12-03 13:00:00.000,170,101,3
10,2021-12-03 00:00:00.000,2021-12-03 13:00:00.000,2021-12-03 14:00:00.000,152,107,4
10,2021-12-03 00:00:00.000,2021-12-03 14:00:00.000,2021-12-03 15:00:00.000,117,79,3
10,2021-12-03 00:00:00.000,2021-12-03 15:00:00.000,2021-12-03 16:00:00.000,72,47,3
10,2021-12-03 00:00:00.000,2021-12-03 16:00:00.000,2021-12-03 17:00:00.000,58,41,2
10,2021-12-03 00:00:00.000,2021-12-03 17:00:00.000,2021-12-03 18:00:00.000,79,46,2
10,2021-12-03 00:00:00.000,2021-12-03 18:00:00.000,2021-12-03 19:00:00.000,92,73,3
10,2021-12-03 00:00:00.000,2021-12-03 19:00:00.000,2021-12-03 20:00:00.000,127,83,4
10,2021-12-03 00:00:00.000,2021-12-03 20:00:00.000,2021-12-03 21:00:00.000,129,94,4
10,2021-12-03 00:00:00.000,2021-12-03 21:00:00.000,2021-12-03 22:00:00.000,58,33,3
10,2021-12-04 00:00:00.000,2021-12-04 09:00:00.000,2021-12-04 10:00:00.000,64,39,2
10,2021-12-04 00:00:00.000,2021-12-04 10:00:00.000,2021-12-04 11:00:00.000,101,60,3
10,2021-12-04 00:00:00.000,2021-12-04 11:00:00.000,2021-12-04 12:00:00.000,124,93,4
10,2021-12-04 00:00:00.000,2021-12-04 12:00:00.000,2021-12-04 13:00:00.000,173,116,4
10,2021-12-04 00:00:00.000,2021-12-04 13:00:00.000,2021-12-04 14:00:00.000,178,129,4
10,2021-12-04 00:00:00.000,2021-12-04 14:00:00.000,2021-12-04 15:00:00.000,143,111,4
10,2021-12-04 00:00:00.000,2021-12-04 15:00:00.000,2021-12-04 16:00:00.000,87,66,3
10,2021-12-04 00:00:00.000,2021-12-04 16:00:00.000,2021-12-04 17:00:00.000,65,47,2
10,2021-12-04 00:00:00.000,2021-12-04 17:00:00.000,2021-12-04 18:00:00.000,89,52,2
10,2021-12-04 00:00:00.000,2021-12-04 18:00:00.000,2021-12-04 19:00:00.000,114,80,3
10,2021-12-04 00:00:00.000,2021-12-04 19:00:00.000,2021-12-04 20:00:00.000,109,88,3
10,2021-12-04 00:00:00.000,2021-12-04 20:00:00.000,2021-12-04 21:00:00.000,99,96,4
10,2021-12-04 00:00:00.000,2021-12-04 21:00:00.000,2021-12-04 22:00:00.000,38,41,3
10,2021-12-06 00:00:00.000,2021-12-06 09:00:00.000,2021-12-06 10:00:00.000,30,50,2
10,2021-12-06 00:00:00.000,2021-12-06 10:00:00.000,2021-12-06 11:00:00.000,49,58,2
10,2021-12-06 00:00:00.000,2021-12-06 11:00:00.000,2021-12-06 12:00:00.000,56,106,3
10,2021-12-06 00:00:00.000,2021-12-06 12:00:00.000,2021-12-06 13:00:00.000,94,115,4
10,2021-12-06 00:00:00.000,2021-12-06 13:00:00.000,2021-12-06 14:00:00.000,72,128,4
10,2021-12-06 00:00:00.000,2021-12-06 14:00:00.000,2021-12-06 15:00:00.000,31,110,4
10,2021-12-07 00:00:00.000,2021-12-07 09:00:00.000,2021-12-07 10:00:00.000,74,58,2
10,2021-12-07 00:00:00.000,2021-12-07 10:00:00.000,2021-12-07 11:00:00.000,91,70,2
10,2021-12-07 00:00:00.000,2021-12-07 11:00:00.000,2021-12-07 12:00:00.000,142,109,4
10,2021-12-07 00:00:00.000,2021-12-07 12:00:00.000,2021-12-07 13:00:00.000,196,118,4
10,2021-12-07 00:00:00.000,2021-12-07 13:00:00.000,2021-12-07 14:00:00.000,205,136,4
10,2021-12-07 00:00:00.000,2021-12-07 14:00:00.000,2021-12-07 15:00:00.000,173,115,4
10,2021-12-07 00:00:00.000,2021-12-07 15:00:00.000,2021-12-07 16:00:00.000,64,62,2
10,2021-12-07 00:00:00.000,2021-12-07 16:00:00.000,2021-12-07 17:00:00.000,69,49,2
10,2021-12-07 00:00:00.000,2021-12-07 17:00:00.000,2021-12-07 18:00:00.000,69,57,2
10,2021-12-07 00:00:00.000,2021-12-07 18:00:00.000,2021-12-07 19:00:00.000,112,80,3
10,2021-12-07 00:00:00.000,2021-12-07 19:00:00.000,2021-12-07 20:00:00.000,143,103,3
10,2021-12-07 00:00:00.000,2021-12-07 20:00:00.000,2021-12-07 21:00:00.000,145,100,4
10,2021-12-07 00:00:00.000,2021-12-07 21:00:00.000,2021-12-07 22:00:00.000,50,39,3
10,2021-12-08 00:00:00.000,2021-12-08 09:00:00.000,2021-12-08 10:00:00.000,30,63,3
10,2021-12-08 00:00:00.000,2021-12-08 10:00:00.000,2021-12-08 11:00:00.000,39,81,4
10,2021-12-08 00:00:00.000,2021-12-08 11:00:00.000,2021-12-08 12:00:00.000,48,119,4
10,2021-12-08 00:00:00.000,2021-12-08 12:00:00.000,2021-12-08 13:00:00.000,75,127,4
10,2021-12-08 00:00:00.000,2021-12-08 13:00:00.000,2021-12-08 14:00:00.000,95,142,4
10,2021-12-08 00:00:00.000,2021-12-08 14:00:00.000,2021-12-08 15:00:00.000,25,131,4
10,2021-12-09 00:00:00.000,2021-12-09 09:00:00.000,2021-12-09 10:00:00.000,74,58,2
10,2021-12-09 00:00:00.000,2021-12-09 10:00:00.000,2021-12-09 11:00:00.000,81,79,4
10,2021-12-09 00:00:00.000,2021-12-09 11:00:00.000,2021-12-09 12:00:00.000,157,120,4
10,2021-12-09 00:00:00.000,2021-12-09 12:00:00.000,2021-12-09 13:00:00.000,155,116,4
10,2021-12-09 00:00:00.000,2021-12-09 13:00:00.000,2021-12-09 14:00:00.000,161,132,4
10,2021-12-09 00:00:00.000,2021-12-09 14:00:00.000,2021-12-09 15:00:00.000,148,116,4
10,2021-12-09 00:00:00.000,2021-12-09 15:00:00.000,2021-12-09 16:00:00.000,75,62,3
10,2021-12-09 00:00:00.000,2021-12-09 16:00:00.000,2021-12-09 17:00:00.000,57,48,2
10,2021-12-09 00:00:00.000,2021-12-09 17:00:00.000,2021-12-09 18:00:00.000,78,59,2
10,2021-12-09 00:00:00.000,2021-12-09 18:00:00.000,2021-12-09 19:00:00.000,90,78,3
10,2021-12-09 00:00:00.000,2021-12-09 19:00:00.000,2021-12-09 20:00:00.000,102,101,4
10,2021-12-09 00:00:00.000,2021-12-09 20:00:00.000,2021-12-09 21:00:00.000,126,111,4
10,2021-12-09 00:00:00.000,2021-12-09 21:00:00.000,2021-12-09 22:00:00.000,35,27,2
10,2021-12-10 00:00:00.000,2021-12-10 09:00:00.000,2021-12-10 10:00:00.000,93,63,3
10,2021-12-10 00:00:00.000,2021-12-10 10:00:00.000,2021-12-10 11:00:00.000,92,87,4
10,2021-12-10 00:00:00.000,2021-12-10 11:00:00.000,2021-12-10 12:00:00.000,145,120,4
10,2021-12-10 00:00:00.000,2021-12-10 12:00:00.000,2021-12-10 13:00:00.000,177,139,4
10,2021-12-10 00:00:00.000,2021-12-10 13:00:00.000,2021-12-10 14:00:00.000,140,140,4
10,2021-12-10 00:00:00.000,2021-12-10 14:00:00.000,2021-12-10 15:00:00.000,128,124,4
10,2021-12-10 00:00:00.000,2021-12-10 15:00:00.000,2021-12-10 16:00:00.000,91,71,3
10,2021-12-10 00:00:00.000,2021-12-10 16:00:00.000,2021-12-10 17:00:00.000,66,51,2
10,2021-12-10 00:00:00.000,2021-12-10 17:00:00.000,2021-12-10 18:00:00.000,57,66,3
10,2021-12-10 00:00:00.000,2021-12-10 18:00:00.000,2021-12-10 19:00:00.000,106,80,3
10,2021-12-10 00:00:00.000,2021-12-10 19:00:00.000,2021-12-10 20:00:00.000,89,113,4
10,2021-12-10 00:00:00.000,2021-12-10 20:00:00.000,2021-12-10 21:00:00.000,128,120,4
10,2021-12-10 00:00:00.000,2021-12-10 21:00:00.000,2021-12-10 22:00:00.000,34,43,3
10,2021-12-11 00:00:00.000,2021-12-11 09:00:00.000,2021-12-11 10:00:00.000,51,47,2
10,2021-12-11 00:00:00.000,2021-12-11 10:00:00.000,2021-12-11 11:00:00.000,69,76,4
10,2021-12-11 00:00:00.000,2021-12-11 11:00:00.000,2021-12-11 12:00:00.000,108,114,4
10,2021-12-11 00:00:00.000,2021-12-11 12:00:00.000,2021-12-11 13:00:00.000,173,141,4
10,2021-12-11 00:00:00.000,2021-12-11 13:00:00.000,2021-12-11 14:00:00.000,167,159,4
10,2021-12-11 00:00:00.000,2021-12-11 14:00:00.000,2021-12-11 15:00:00.000,145,133,4
10,2021-12-11 00:00:00.000,2021-12-11 15:00:00.000,2021-12-11 16:00:00.000,78,65,3
10,2021-12-11 00:00:00.000,2021-12-11 16:00:00.000,2021-12-11 17:00:00.000,60,52,2
10,2021-12-11 00:00:00.000,2021-12-11 17:00:00.000,2021-12-11 18:00:00.000,65,66,2
10,2021-12-11 00:00:00.000,2021-12-11 18:00:00.000,2021-12-11 19:00:00.000,80,93,4
10,2021-12-11 00:00:00.000,2021-12-11 19:00:00.000,2021-12-11 20:00:00.000,96,120,4
10,2021-12-11 00:00:00.000,2021-12-11 20:00:00.000,2021-12-11 21:00:00.000,113,130,4
10,2021-12-11 00:00:00.000,2021-12-11 21:00:00.000,2021-12-11 22:00:00.000,54,46,3
10,2021-12-12 00:00:00.000,2021-12-12 09:00:00.000,2021-12-12 10:00:00.000,28,18,0
10,2021-12-12 00:00:00.000,2021-12-12 10:00:00.000,2021-12-12 11:00:00.000,35,40,0
10,2021-12-12 00:00:00.000,2021-12-12 11:00:00.000,2021-12-12 12:00:00.000,41,72,0
10,2021-12-12 00:00:00.000,2021-12-12 12:00:00.000,2021-12-12 13:00:00.000,85,87,0
10,2021-12-12 00:00:00.000,2021-12-12 13:00:00.000,2021-12-12 14:00:00.000,87,98,0
10,2021-12-12 00:00:00.000,2021-12-12 14:00:00.000,2021-12-12 15:00:00.000,46,54,0
10,2021-12-13 00:00:00.000,2021-12-13 09:00:00.000,2021-12-13 10:00:00.000,92,49,2
10,2021-12-13 00:00:00.000,2021-12-13 10:00:00.000,2021-12-13 11:00:00.000,91,79,3
10,2021-12-13 00:00:00.000,2021-12-13 11:00:00.000,2021-12-13 12:00:00.000,144,118,4
10,2021-12-13 00:00:00.000,2021-12-13 12:00:00.000,2021-12-13 13:00:00.000,148,143,4
10,2021-12-13 00:00:00.000,2021-12-13 13:00:00.000,2021-12-13 14:00:00.000,171,146,4
10,2021-12-13 00:00:00.000,2021-12-13 14:00:00.000,2021-12-13 15:00:00.000,155,120,4
10,2021-12-13 00:00:00.000,2021-12-13 15:00:00.000,2021-12-13 16:00:00.000,66,54,2
10,2021-12-13 00:00:00.000,2021-12-13 16:00:00.000,2021-12-13 17:00:00.000,41,41,2
10,2021-12-13 00:00:00.000,2021-12-13 17:00:00.000,2021-12-13 18:00:00.000,76,57,3
10,2021-12-13 00:00:00.000,2021-12-13 18:00:00.000,2021-12-13 19:00:00.000,87,89,4
10,2021-12-13 00:00:00.000,2021-12-13 19:00:00.000,2021-12-13 20:00:00.000,112,101,4
10,2021-12-13 00:00:00.000,2021-12-13 20:00:00.000,2021-12-13 21:00:00.000,118,107,4
10,2021-12-13 00:00:00.000,2021-12-13 21:00:00.000,2021-12-13 22:00:00.000,35,33,3
10,2021-12-14 00:00:00.000,2021-12-14 09:00:00.000,2021-12-14 10:00:00.000,89,55,2
10,2021-12-14 00:00:00.000,2021-12-14 10:00:00.000,2021-12-14 11:00:00.000,83,71,3
10,2021-12-14 00:00:00.000,2021-12-14 11:00:00.000,2021-12-14 12:00:00.000,142,98,4
10,2021-12-14 00:00:00.000,2021-12-14 12:00:00.000,2021-12-14 13:00:00.000,161,115,4
10,2021-12-14 00:00:00.000,2021-12-14 13:00:00.000,2021-12-14 14:00:00.000,150,128,4
10,2021-12-14 00:00:00.000,2021-12-14 14:00:00.000,2021-12-14 15:00:00.000,145,109,4
10,2021-12-14 00:00:00.000,2021-12-14 15:00:00.000,2021-12-14 16:00:00.000,94,63,3
10,2021-12-14 00:00:00.000,2021-12-14 16:00:00.000,2021-12-14 17:00:00.000,47,51,2
10,2021-12-14 00:00:00.000,2021-12-14 17:00:00.000,2021-12-14 18:00:00.000,80,62,3
10,2021-12-14 00:00:00.000,2021-12-14 18:00:00.000,2021-12-14 19:00:00.000,90,79,4
10,2021-12-14 00:00:00.000,2021-12-14 19:00:00.000,2021-12-14 20:00:00.000,89,112,4
10,2021-12-14 00:00:00.000,2021-12-14 20:00:00.000,2021-12-14 21:00:00.000,131,126,4
10,2021-12-14 00:00:00.000,2021-12-14 21:00:00.000,2021-12-14 22:00:00.000,26,39,4
10,2021-12-15 00:00:00.000,2021-12-15 09:00:00.000,2021-12-15 10:00:00.000,89,61,2
10,2021-12-15 00:00:00.000,2021-12-15 10:00:00.000,2021-12-15 11:00:00.000,120,78,4
10,2021-12-15 00:00:00.000,2021-12-15 11:00:00.000,2021-12-15 12:00:00.000,131,120,4
10,2021-12-15 00:00:00.000,2021-12-15 12:00:00.000,2021-12-15 13:00:00.000,163,124,4
10,2021-12-15 00:00:00.000,2021-12-15 13:00:00.000,2021-12-15 14:00:00.000,159,143,4
10,2021-12-15 00:00:00.000,2021-12-15 14:00:00.000,2021-12-15 15:00:00.000,157,110,4
10,2021-12-15 00:00:00.000,2021-12-15 15:00:00.000,2021-12-15 16:00:00.000,80,62,2
10,2021-12-15 00:00:00.000,2021-12-15 16:00:00.000,2021-12-15 17:00:00.000,66,52,2
10,2021-12-15 00:00:00.000,2021-12-15 17:00:00.000,2021-12-15 18:00:00.000,89,62,3
10,2021-12-15 00:00:00.000,2021-12-15 18:00:00.000,2021-12-15 19:00:00.000,78,73,3
10,2021-12-15 00:00:00.000,2021-12-15 19:00:00.000,2021-12-15 20:00:00.000,105,104,4
10,2021-12-15 00:00:00.000,2021-12-15 20:00:00.000,2021-12-15 21:00:00.000,104,114,4
10,2021-12-15 00:00:00.000,2021-12-15 21:00:00.000,2021-12-15 22:00:00.000,42,39,3
10,2021-12-16 00:00:00.000,2021-12-16 09:00:00.000,2021-12-16 10:00:00.000,74,61,2
10,2021-12-16 00:00:00.000,2021-12-16 10:00:00.000,2021-12-16 11:00:00.000,68,78,3
10,2021-12-16 00:00:00.000,2021-12-16 11:00:00.000,2021-12-16 12:00:00.000,127,116,4
10,2021-12-16 00:00:00.000,2021-12-16 12:00:00.000,2021-12-16 13:00:00.000,169,122,4
